yr_built,bridge_condition,avg_daily_traffic,lat,long,county,carries,total_improve_cost_thousands,inspection_mo,inspection_yr,owner,responsibility,vehicles
1948,Fair,400,39.34896851,-76.52212524,Baltimore County,RASPE AVENUE,924,07,15,County Highway Agency,County Highway Agency,400 vehicles
2009,Good,9700,39.375,-76.41666412,Baltimore County,EBENEZER RD,NA,03,16,County Highway Agency,County Highway Agency,9700 vehicles
1974,Good,20695,39.4446907,-76.81795502,Baltimore County,FRANKLIN BOULEVARD,NA,04,15,County Highway Agency,County Highway Agency,20695 vehicles
1974,Good,100,39.71281815,-76.66706848,Baltimore County,HEATHCOTE ROAD,NA,05,15,County Highway Agency,County Highway Agency,100 vehicles
1960,Poor,200,39.38999939,-76.55666351,Baltimore County,WILDWOOD AVENUE,858,07,16,County Highway Agency,County Highway Agency,200 vehicles
1959,Fair,600,39.44722366,-76.6166687,Baltimore County,CINDER ROAD,NA,08,15,County Highway Agency,County Highway Agency,600 vehicles
1955,Fair,500,39.41500092,-76.60666656,Baltimore County,TENBURY ROAD,NA,09,15,County Highway Agency,County Highway Agency,500 vehicles
1955,Fair,700,39.41666794,-76.6138916,Baltimore County,RIDGEFIELD ROAD,NA,07,15,County Highway Agency,County Highway Agency,700 vehicles
1953,Fair,8500,39.43055725,-76.60832977,Baltimore County,SEMINARY AVENUE,NA,05,15,County Highway Agency,County Highway Agency,8500 vehicles
1910,Fair,2300,39.43659592,-76.73444366,Baltimore County,CAVES ROAD,1122,12,15,County Highway Agency,County Highway Agency,2300 vehicles
1952,Fair,5700,39.47093201,-76.54412842,Baltimore County,DULANEY VALLEY ROA,NA,09,15,County Highway Agency,County Highway Agency,5700 vehicles
1953,Fair,2549,39.2417984,-76.69529724,Baltimore County,ELM ROAD,NA,08,15,County Highway Agency,County Highway Agency,2549 vehicles
1954,Fair,500,39.38888931,-76.55278015,Baltimore County,BIRMINGHAM AVENUE,NA,05,15,County Highway Agency,County Highway Agency,500 vehicles
1954,Fair,300,39.35833359,-76.75,Baltimore County,RIPPLE ROAD,NA,06,15,County Highway Agency,County Highway Agency,300 vehicles
1955,Fair,200,39.23657608,-76.66381073,Baltimore County,RESEARCH AVENUE,NA,07,15,County Highway Agency,County Highway Agency,200 vehicles
1955,Fair,7400,39.2384491,-76.69494629,Baltimore County,FRANCIS AVE,NA,07,15,County Highway Agency,County Highway Agency,7400 vehicles
1956,Fair,11300,39.31439209,-76.7297821,Baltimore County,GWYNN OAK AVE,NA,10,15,County Highway Agency,County Highway Agency,11300 vehicles
1969,Fair,400,39.34727478,-76.73737335,Baltimore County,SUSSEX ROAD,NA,11,15,County Highway Agency,County Highway Agency,400 vehicles
1953,Fair,2900,39.54765701,-76.66342926,Baltimore County,BELFAST ROAD,NA,12,15,County Highway Agency,County Highway Agency,2900 vehicles
1956,Fair,8000,39.31666565,-76.7361145,Baltimore County,GWYNN OAK AVENUE,NA,11,15,County Highway Agency,County Highway Agency,8000 vehicles
1955,Fair,3500,39.34999847,-76.71833038,Baltimore County,SOUTHERN CROSS DR,NA,07,15,County Highway Agency,County Highway Agency,3500 vehicles
1958,Fair,40000,39.28332901,-76.50604248,Baltimore County,MERRITT BOULEVARD,NA,08,15,County Highway Agency,County Highway Agency,40000 vehicles
1959,Fair,7300,39.24734116,-76.69907379,Baltimore County,SULPHUR SPRING ROA,NA,09,15,County Highway Agency,County Highway Agency,7300 vehicles
1961,Good,35000,39.45833206,-76.6388855,Baltimore County,PADONIA ROAD,NA,05,15,County Highway Agency,County Highway Agency,35000 vehicles
1961,Fair,16400,39.38887405,-76.5555954,Baltimore County,PUTTY HILL AVE,NA,12,15,County Highway Agency,County Highway Agency,16400 vehicles
1963,Good,300,39.64871597,-76.67230988,Baltimore County,DAIRY ROAD,NA,05,15,County Highway Agency,County Highway Agency,300 vehicles
1964,Fair,26000,39.39629745,-76.62438965,Baltimore County,TOWSONTOWN BLVD,NA,08,15,County Highway Agency,County Highway Agency,26000 vehicles
1965,Good,2035,39.38611221,-76.68611145,Baltimore County,GREENSPRING AVENUE,NA,09,15,County Highway Agency,County Highway Agency,2035 vehicles
1966,Fair,7400,39.37812042,-76.57646179,Baltimore County,DEANWOOD ROAD,22,10,15,County Highway Agency,County Highway Agency,7400 vehicles
1966,Good,5800,39.38385391,-76.81677246,Baltimore County,TIVERTON ROAD,NA,10,15,County Highway Agency,County Highway Agency,5800 vehicles
1969,Fair,20000,39.37939072,-76.5541153,Baltimore County,TAYLOR AVENUE,NA,10,15,County Highway Agency,County Highway Agency,20000 vehicles
1968,Good,400,39.37976074,-76.55269623,Baltimore County,WENDOVER AVENUE,NA,10,15,County Highway Agency,County Highway Agency,400 vehicles
1969,Fair,400,39.38000107,-76.5533371,Baltimore County,SHEPHERD AVENUE,NA,07,15,County Highway Agency,County Highway Agency,400 vehicles
1968,Fair,3600,39.40499878,-76.56666565,Baltimore County,COWPENS AVE,NA,12,15,County Highway Agency,County Highway Agency,3600 vehicles
1969,Good,5500,39.40535355,-76.85871124,Baltimore County,WARDS CHAPEL ROAD,NA,06,15,County Highway Agency,County Highway Agency,5500 vehicles
1973,Fair,10600,39.4394455,-76.60566711,Baltimore County,POT SPRING ROAD,NA,09,15,County Highway Agency,County Highway Agency,10600 vehicles
1920,Poor,3800,39.31666565,-76.79166412,Baltimore County,DOGWOOD ROAD,605,07,15,County Highway Agency,County Highway Agency,3800 vehicles
1962,Fair,19000,39.2481842,-76.69326019,Baltimore County,SULPHUR SPRING RD,NA,09,15,County Highway Agency,County Highway Agency,19000 vehicles
1964,Good,2300,39.39500046,-76.61499786,Baltimore County,OSLER DRIVE,NA,07,15,County Highway Agency,County Highway Agency,2300 vehicles
1959,Fair,7500,39.42499924,-76.6111145,Baltimore County,CHARMUTH ROAD,NA,05,15,County Highway Agency,County Highway Agency,7500 vehicles
1959,Fair,11000,39.34172058,-76.51475525,Baltimore County,HAZELWOOD AVENUE,NA,08,15,County Highway Agency,County Highway Agency,11000 vehicles
1960,Fair,400,39.29666519,-76.74333191,Baltimore County,BLACK FRIARS ROAD,NA,06,15,County Highway Agency,County Highway Agency,400 vehicles
1971,Fair,4400,39.38499832,-76.52333069,Baltimore County,AVONDALE ROAD,NA,07,15,County Highway Agency,County Highway Agency,4400 vehicles
1965,Fair,4000,39.3777771,-76.58611298,Baltimore County,REGESTER AVENUE,NA,12,16,County Highway Agency,County Highway Agency,4000 vehicles
1960,Fair,18500,39.31944275,-76.7416687,Baltimore County,WOODLAWN DRIVE,NA,06,15,County Highway Agency,County Highway Agency,18500 vehicles
1969,Fair,8700,39.37666702,-76.80666351,Baltimore County,TULSMERE ROAD,NA,07,16,County Highway Agency,County Highway Agency,8700 vehicles
1961,Poor,34200,39.31666565,-76.75666809,Baltimore County,ROLLING ROAD,972,06,16,County Highway Agency,County Highway Agency,34200 vehicles
1968,Fair,5100,39.37933731,-76.79693604,Baltimore County,OFFUTT ROAD,NA,05,15,County Highway Agency,County Highway Agency,5100 vehicles
1963,Fair,100,39.38833237,-76.55500031,Baltimore County,CLEARWOOD ROAD,NA,07,16,County Highway Agency,County Highway Agency,100 vehicles
1965,Fair,19000,39.35898209,-76.50738525,Baltimore County,LILLIAN HOLT DRIVE,NA,08,15,County Highway Agency,County Highway Agency,19000 vehicles
1968,Fair,4000,39.32833481,-76.74666595,Baltimore County,RUTHERFORD ROAD,NA,09,15,County Highway Agency,County Highway Agency,4000 vehicles
1963,Fair,15000,39.32389069,-76.72528076,Baltimore County,WOODLAWN DRIVE,NA,06,15,County Highway Agency,County Highway Agency,15000 vehicles
1979,Fair,6900,39.37042618,-76.50797272,Baltimore County,FITCH AVENUE,NA,07,15,County Highway Agency,County Highway Agency,6900 vehicles
1978,Good,600,39.40166855,-76.51333618,Baltimore County,HOMELAND AVENUE,891,06,15,County Highway Agency,County Highway Agency,600 vehicles
1978,Good,500,39.40166855,-76.51333618,Baltimore County,SUMMIT AVENUE,NA,06,15,County Highway Agency,County Highway Agency,500 vehicles
1956,Fair,7700,39.32666779,-76.71333313,Baltimore County,GWYNNDALE AVENUE,NA,07,16,County Highway Agency,County Highway Agency,7700 vehicles
1963,Fair,4000,39.33521652,-76.51290894,Baltimore County,WEYBURN ROAD,NA,08,15,County Highway Agency,County Highway Agency,4000 vehicles
1982,Fair,9000,39.36166763,-76.76166534,Baltimore County,ROLLING ROAD,NA,09,15,County Highway Agency,County Highway Agency,9000 vehicles
1970,Fair,20000,39.33134079,-76.47364807,Baltimore County,ROSSVILLE BOULEVAR,NA,09,15,County Highway Agency,County Highway Agency,20000 vehicles
1984,Fair,5500,39.44367218,-76.80693817,Baltimore County,HAMMERSHIRE ROAD,NA,04,15,County Highway Agency,County Highway Agency,5500 vehicles
1959,Fair,9400,39.40166855,-76.64833069,Baltimore County,RUXTON ROAD,NA,12,15,County Highway Agency,County Highway Agency,9400 vehicles
1970,Fair,4200,39.33045578,-76.47019958,Baltimore County,OREMS ROAD,NA,06,15,County Highway Agency,County Highway Agency,4200 vehicles
1985,Fair,1700,39.53833389,-76.54833221,Baltimore County,MANOR ROAD,NA,12,15,County Highway Agency,County Highway Agency,1700 vehicles
1975,Fair,4800,39.3851738,-76.46865082,Baltimore County,BEACONSFIELD DRIVE,NA,08,15,County Highway Agency,County Highway Agency,4800 vehicles
1980,Fair,3800,39.32666779,-76.4466629,Baltimore County,OREMS ROAD,NA,07,15,County Highway Agency,County Highway Agency,3800 vehicles
1991,Fair,1400,39.65374374,-76.80862427,Baltimore County,FALLS ROAD,NA,05,15,County Highway Agency,County Highway Agency,1400 vehicles
1930,Fair,500,39.63579941,-76.81599426,Baltimore County,UPPER BECKLEYSVILL,34,05,15,County Highway Agency,County Highway Agency,500 vehicles
1988,Fair,460,39.67333221,-76.67500305,Baltimore County,BENTLEY ROAD,2,08,15,County Highway Agency,County Highway Agency,460 vehicles
1920,Fair,2600,39.54801941,-76.68039703,Baltimore County,BELFAST ROAD,NA,08,15,County Highway Agency,County Highway Agency,2600 vehicles
2007,Good,200,39.55166626,-76.80500031,Baltimore County,MOUNT ZION ROAD,0,12,15,County Highway Agency,County Highway Agency,200 vehicles
1920,Fair,300,39.51499939,-76.50499725,Baltimore County,GREENE ROAD,NA,12,15,County Highway Agency,County Highway Agency,300 vehicles
1967,Fair,8814,39.44278717,-76.80176544,Baltimore County,HIGH FALCON ROAD,NA,04,15,County Highway Agency,County Highway Agency,8814 vehicles
1960,Fair,1600,39.24000168,-76.69166565,Baltimore County,TOM DAY BOULEVARD,NA,07,15,County Highway Agency,County Highway Agency,1600 vehicles
1975,Fair,2397,39.46666718,-76.60333252,Baltimore County,PADONIA ROAD,NA,08,15,County Highway Agency,County Highway Agency,2397 vehicles
1975,Fair,1900,39.30289459,-76.7660141,Baltimore County,JOHNNYCAKE ROAD,NA,10,15,County Highway Agency,County Highway Agency,1900 vehicles
1968,Fair,6700,39.38499832,-76.58000183,Baltimore County,COLBURY ROAD,NA,07,15,County Highway Agency,County Highway Agency,6700 vehicles
1990,Fair,3000,39.54166794,-76.61833191,Baltimore County,SPARKS ROAD,NA,08,15,County Highway Agency,County Highway Agency,3000 vehicles
1966,Good,20000,39.48500061,-76.65666962,Baltimore County,MCCORMICK ROAD,NA,08,15,County Highway Agency,County Highway Agency,20000 vehicles
1966,Good,4500,39.48833466,-76.66000366,Baltimore County,GILROY ROAD,NA,01,16,County Highway Agency,County Highway Agency,4500 vehicles
1979,Fair,2900,39.2733345,-76.75333405,Baltimore County,DUTTON AVENUE,NA,01,16,County Highway Agency,County Highway Agency,2900 vehicles
1980,Good,9940,39.45500183,-76.60333252,Baltimore County,POT SPRING ROAD,NA,07,15,County Highway Agency,County Highway Agency,9940 vehicles
1988,Fair,4500,39.34166718,-76.4861145,Baltimore County,KELSO DRIVE,NA,05,15,County Highway Agency,County Highway Agency,4500 vehicles
1920,Fair,700,39.63763428,-76.78089905,Baltimore County,GUNPOWDER ROAD,NA,05,15,County Highway Agency,County Highway Agency,700 vehicles
1985,Good,15900,39.40333176,-76.78500366,Baltimore County,RED RUN BLVD,NA,12,15,County Highway Agency,County Highway Agency,15900 vehicles
1991,Good,7700,39.38666534,-76.46833038,Baltimore County,SILVER SPRING ROAD,NA,08,15,County Highway Agency,County Highway Agency,7700 vehicles
1984,Good,11930,39.36270905,-76.72185516,Baltimore County,MILFORD MILL ROAD,NA,09,15,County Highway Agency,County Highway Agency,11930 vehicles
1982,Fair,10200,39.36333466,-76.3666687,Baltimore County,EBENEZER ROAD,NA,09,15,County Highway Agency,County Highway Agency,10200 vehicles
1986,Fair,10900,39.41833496,-76.77833557,Baltimore County,OWINGS MILLS BLVD,NA,11,15,County Highway Agency,County Highway Agency,10900 vehicles
1988,Fair,700,39.48611069,-76.68055725,Baltimore County,JEROME JAY DRIVE,NA,05,15,County Highway Agency,County Highway Agency,700 vehicles
2005,Good,200,39.69223404,-76.72045135,Baltimore County,KEENEY MILL ROAD,NA,10,15,County Highway Agency,County Highway Agency,200 vehicles
1965,Fair,2200,39.47166824,-76.63833618,Baltimore County,SCOTT ADAM ROAD,NA,12,15,County Highway Agency,County Highway Agency,2200 vehicles
1984,Fair,44000,39.40499878,-76.77999878,Baltimore County,PAINTERS MILL ROAD,NA,06,15,County Highway Agency,County Highway Agency,44000 vehicles
1984,Good,500,39.35666656,-76.72166443,Baltimore County,CEDAR AVENUE,NA,08,15,County Highway Agency,County Highway Agency,500 vehicles
1920,Good,575,39.6462059,-76.66292572,Baltimore County,DAIRY ROAD,NA,06,15,County Highway Agency,County Highway Agency,575 vehicles
1986,Fair,8200,39.40499878,-76.79666901,Baltimore County,RAMP X,NA,11,15,County Highway Agency,County Highway Agency,8200 vehicles
1989,Good,10900,39.42333221,-76.77833557,Baltimore County,OWINGS MILLS BLVD,NA,08,15,County Highway Agency,County Highway Agency,10900 vehicles
1989,Fair,10900,39.43166733,-76.77999878,Baltimore County,OWINGS MILLS BLVD,NA,08,15,County Highway Agency,County Highway Agency,10900 vehicles
1990,Good,40600,39.40166855,-76.79499817,Baltimore County,OWINGS MILLS BLVD,1940,11,15,County Highway Agency,County Highway Agency,40600 vehicles
1991,Fair,500,39.45331573,-76.38882446,Baltimore County,JERICHO ROAD,NA,09,15,County Highway Agency,County Highway Agency,500 vehicles
1990,Fair,500,39.34500122,-76.51499939,Baltimore County,TWILIGHT COURT,NA,07,15,County Highway Agency,County Highway Agency,500 vehicles
1991,Fair,500,39.25,-76.72833252,Baltimore County,COLLEGIATE DRIVE,NA,08,15,County Highway Agency,County Highway Agency,500 vehicles
2002,Good,1200,39.51494598,-76.6366272,Baltimore County,PHOENIX ROAD,NA,11,15,County Highway Agency,County Highway Agency,1200 vehicles
1975,Fair,3400,39.31000137,-76.45333099,Baltimore County,EAST HOMBERG AVENU,NA,08,15,County Highway Agency,County Highway Agency,3400 vehicles
1992,Good,3600,39.40718842,-76.81613159,Baltimore County,DOLFIELD ROAD,NA,06,15,County Highway Agency,County Highway Agency,3600 vehicles
1931,Fair,500,39.54357147,-76.73312378,Baltimore County,STRINGTOWN ROAD,NA,10,16,County Highway Agency,County Highway Agency,500 vehicles
1992,Good,5000,39.43333435,-76.6361084,Baltimore County,BUSINESS PARK DR,NA,09,15,County Highway Agency,County Highway Agency,5000 vehicles
1992,Good,5000,39.43333435,-76.6361084,Baltimore County,BUSINESS PARK DRIV,NA,09,15,County Highway Agency,County Highway Agency,5000 vehicles
2006,Good,300,39.41666794,-76.54666901,Baltimore County,MERRICK ACCESS ROA,NA,08,15,County Highway Agency,County Highway Agency,300 vehicles
1997,Fair,5000,39.43680573,-76.82375336,Baltimore County,RED RUN BOULEVARD,NA,01,16,County Highway Agency,County Highway Agency,5000 vehicles
2005,Good,200,39.41655731,-76.54640198,Baltimore County,CROMWELL VALLEY PA,NA,10,15,County Highway Agency,County Highway Agency,200 vehicles
1986,Good,32000,39.38822174,-76.78689575,Baltimore County,MCDONOGH ROAD,NA,05,15,County Highway Agency,County Highway Agency,32000 vehicles
1996,Good,1280,39.46389008,-76.81111145,Baltimore County,GWYNNWEST ROAD,NA,10,15,County Highway Agency,County Highway Agency,1280 vehicles
2010,Good,20300,39.41300201,-76.81398773,Baltimore County,DOLFIELD BOULEVARD,NA,08,16,County Highway Agency,County Highway Agency,20300 vehicles
1997,Good,7600,39.2444458,-76.69999695,Baltimore County,FRANCIS AVENUE,NA,01,16,County Highway Agency,County Highway Agency,7600 vehicles
2000,Good,500,39.40833282,-76.4366684,Baltimore County,GERST ROAD,NA,08,15,County Highway Agency,County Highway Agency,500 vehicles
2005,Good,2500,39.37760925,-76.48723602,Baltimore County,WHITE MARSH RD,NA,11,15,County Highway Agency,County Highway Agency,2500 vehicles
2001,Fair,13711,39.39858627,-76.45009613,Baltimore County,HONEYGO BLVD,NA,01,16,County Highway Agency,County Highway Agency,13711 vehicles
2012,Good,240,39.64294052,-76.60338593,Baltimore County,VERNON ROAD,NA,09,15,County Highway Agency,County Highway Agency,240 vehicles
1990,Good,5000,39.40277863,-76.79722595,Baltimore County,LAKESIDE BOULEVARD,NA,01,16,County Highway Agency,County Highway Agency,5000 vehicles
1961,Fair,500,39.4022194444444,-76.573875,Baltimore County,GLENEAGLES COURT,NA,01,16,County Highway Agency,County Highway Agency,500 vehicles
1975,Fair,2100,39.38611221,-76.50416565,Baltimore County,KINTORE DRIVE,416,03,16,County Highway Agency,County Highway Agency,2100 vehicles
1990,Fair,15000,39.38136292,-76.51229858,Baltimore County,WALTHER BLVD,NA,12,15,County Highway Agency,County Highway Agency,15000 vehicles
1980,Fair,200,39.40833282,-76.53333282,Baltimore County,EBONY ROAD,NA,03,16,County Highway Agency,County Highway Agency,200 vehicles
1980,Good,7560,39.41110992,-76.53888702,Baltimore County,WALTHAM WOODS ROAD,NA,03,16,County Highway Agency,County Highway Agency,7560 vehicles
1980,Fair,200,39.41666794,-76.53610992,Baltimore County,BELLBECK ROAD,NA,03,16,County Highway Agency,County Highway Agency,200 vehicles
1986,Fair,3400,39.3834972222222,-76.4582,Baltimore County,BEACONSFIELD DRIVE,NA,01,16,County Highway Agency,County Highway Agency,3400 vehicles
1999,Good,7500,39.3607,-76.4646,Baltimore County,FRANKLIN SQUARE BO,NA,01,16,County Highway Agency,County Highway Agency,7500 vehicles
1978,Fair,2000,39.41110992,-76.48055267,Baltimore County,GUNVIEW ROAD,NA,03,16,County Highway Agency,County Highway Agency,2000 vehicles
1980,Fair,6300,39.40000153,-76.46666718,Baltimore County,PINEDALE DRIVE,NA,03,16,County Highway Agency,County Highway Agency,6300 vehicles
1963,Good,2500,39.40000153,-76.41666412,Baltimore County,NEW FORGE ROAD,NA,03,16,County Highway Agency,County Highway Agency,2500 vehicles
1977,Fair,5300,39.31666565,-76.75,Baltimore County,LORD BALTIMORE DRI,NA,01,16,County Highway Agency,County Highway Agency,5300 vehicles
